Date,Currency,FX_to_Report_Ccy
2024-01-16,USD,0.9136000442608664
2024-01-17,EUR,1.0
2024-01-17,JPY,0.006242976936726987
2024-01-17,USD,0.9192199250695008
2024-01-18,EUR,1.0
2024-01-18,JPY,0.006202588683550335
2024-01-18,USD,0.918630039478079
2024-01-19,EUR,1.0
2024-01-19,JPY,0.006206284525985265
2024-01-19,USD,0.9191900099133397
2024-01-22,EUR,1.0
2024-01-22,JPY,0.006198091128660516
2024-01-22,USD,0.9180799947817261
2024-01-23,EUR,1.0
2024-01-23,JPY,0.0062058995817722154
2024-01-23,USD,0.9190999740220781
2024-01-24,EUR,1.0
2024-01-24,JPY,0.006213148066440183
2024-01-24,USD,0.9209899902846331
2024-01-25,EUR,1.0
2024-01-25,JPY,0.00622703794012139
2024-01-25,USD,0.9189699868715568
2024-01-26,EUR,1.0
2024-01-26,JPY,0.00624145723397998
2024-01-26,USD,0.9219099517076408
2024-01-29,EUR,1.0
2024-01-29,JPY,0.0062259908517758936
2024-01-29,USD,0.922209950922374
2024-01-30,EUR,1.0
2024-01-30,JPY,0.006259545936495829
2024-01-30,USD,0.9229799970578569
2024-01-31,EUR,1.0
2024-01-31,JPY,0.006258566183267809
2024-01-31,USD,0.922219988054225
2024-02-01,EUR,1.0
2024-02-01,JPY,0.006297903239120726
2024-02-01,USD,0.9255899684265173
2024-02-02,EUR,1.0
2024-02-02,JPY,0.006279474561593294
2024-02-02,USD,0.9195699863938062
2024-02-05,EUR,1.0
2024-02-05,JPY,0.0062468377862006045
2024-02-05,USD,0.9276400327503529
2024-02-06,EUR,1.0
2024-02-06,JPY,0.006263623663415099
2024-02-06,USD,0.9309399803637838
2024-02-07,EUR,1.0
2024-02-07,JPY,0.00628966430106854
2024-02-07,USD,0.9296099766472923
2024-02-08,EUR,1.0
2024-02-08,JPY,0.006266746569215392
2024-02-08,USD,0.9280099865576633
2024-02-09,EUR,1.0
2024-02-09,JPY,0.006217127210243461
2024-02-09,USD,0.9278800329667765
2024-02-12,EUR,1.0
2024-02-12,JPY,0.006208558139675885
2024-02-12,USD,0.926080036528273
2024-02-13,EUR,1.0
2024-02-13,JPY,0.006214654013058587
2024-02-13,USD,0.928309963115965
2024-02-14,EUR,1.0
2024-02-14,JPY,0.006196170789899266
2024-02-14,USD,0.9337999619961611
2024-02-15,EUR,1.0
2024-02-15,JPY,0.006189652166406592
2024-02-15,USD,0.931779946145512
2024-02-16,EUR,1.0
2024-02-16,JPY,0.0061906473012458
2024-02-16,USD,0.9281700663170828
2024-02-19,EUR,1.0
2024-02-19,JPY,0.0061779113275156495
2024-02-19,USD,0.9272199466500307
2024-02-20,EUR,1.0
2024-02-20,JPY,0.00617691911832623
2024-02-20,USD,0.9280400678920303
2024-02-21,EUR,1.0
2024-02-21,JPY,0.0061686131520148615
2024-02-21,USD,0.9247999636633315
2024-02-22,EUR,1.0
2024-02-22,JPY,0.0061468857707792
2024-02-22,USD,0.924179987422897
2024-02-23,EUR,1.0
2024-02-23,JPY,0.006138810978182848
2024-02-23,USD,0.9237299688566554
2024-02-26,EUR,1.0
2024-02-26,JPY,0.006141336962759523
2024-02-26,USD,0.9242100246162708
2024-02-27,EUR,1.0
2024-02-27,JPY,0.006121786904909695
2024-02-27,USD,0.9215799754351041
2024-02-28,EUR,1.0
2024-02-28,JPY,0.0061294414273398
2024-02-28,USD,0.9220999623294286
2024-02-29,EUR,1.0
2024-02-29,JPY,0.006125724284455096
2024-02-29,USD,0.9226099831307031
2024-03-01,EUR,1.0
2024-03-01,JPY,0.006166482416783867
2024-03-01,USD,0.9255000018755793
2024-03-04,EUR,1.0
2024-03-04,JPY,0.006144506729789372
2024-03-04,USD,0.9222800126348041
2024-03-05,EUR,1.0
2024-03-05,JPY,0.006122986293726574
2024-03-05,USD,0.9212199855106157
2024-03-06,EUR,1.0
2024-03-06,JPY,0.006139790981413772
2024-03-06,USD,0.9211499835999309
2024-03-07,EUR,1.0
2024-03-07,JPY,0.0061468857707792
2024-03-07,USD,0.9174699962682633
2024-03-08,EUR,1.0
2024-03-08,JPY,0.0061763468796847895
2024-03-08,USD,0.9132299553858318
2024-03-11,EUR,1.0
2024-03-11,JPY,0.006226301392091772
2024-03-11,USD,0.9138299466992955
2024-03-12,EUR,1.0
2024-03-12,JPY,0.006234841247295518
2024-03-12,USD,0.9147999941547775
2024-03-13,EUR,1.0
2024-03-13,JPY,0.006199973946032338
2024-03-13,USD,0.9150999751714761
2024-03-14,EUR,1.0
2024-03-14,JPY,0.0061847892650268455
2024-03-14,USD,0.9127999709248361
2024-03-15,EUR,1.0
2024-03-15,JPY,0.006196669951776678
2024-03-15,USD,0.918829972146836
2024-03-18,EUR,1.0
2024-03-18,JPY,0.00616914563037521
2024-03-18,USD,0.9189000245044154
2024-03-19,EUR,1.0
2024-03-19,JPY,0.006166254397511519
2024-03-19,USD,0.9196299689499383
2024-03-20,EUR,1.0
2024-03-20,JPY,0.006095517019566
2024-03-20,USD,0.9205300411443155
2024-03-21,EUR,1.0
2024-03-21,JPY,0.006065053847527789
2024-03-21,USD,0.9143099296910875
2024-03-22,EUR,1.0
2024-03-22,JPY,0.0060715347152893425
2024-03-22,USD,0.9206100520082836
2024-03-25,EUR,1.0
2024-03-25,JPY,0.006115422630049778
2024-03-25,USD,0.9252800098301118
2024-03-26,EUR,1.0
2024-03-26,JPY,0.006095776691578962
2024-03-26,USD,0.9226600115599116
2024-03-27,EUR,1.0
2024-03-27,JPY,0.006096074377762947
2024-03-27,USD,0.9231599848616258
2024-03-28,EUR,1.0
2024-03-28,JPY,0.006115123051268742
2024-03-28,USD,0.9247799810449279
2024-03-29,EUR,1.0
2024-03-29,JPY,0.006119576388161324
2024-03-29,USD,0.9264000459411644
2024-04-01,EUR,1.0
2024-04-01,JPY,0.0061201758766118155
2024-04-01,USD,0.9265499505997341
2024-04-02,EUR,1.0
2024-04-02,JPY,0.006144355220536187
2024-04-02,USD,0.9313399720729284
2024-04-03,EUR,1.0
2024-04-03,JPY,0.006128239508536437
2024-04-03,USD,0.9286299737549312
2024-04-04,EUR,1.0
2024-04-04,JPY,0.006087279679087711
2024-04-04,USD,0.9226499648476923
2024-04-05,EUR,1.0
2024-04-05,JPY,0.006099606302876874
2024-04-05,USD,0.9227599831917613
2024-04-08,EUR,1.0
2024-04-08,JPY,0.0060870569141121805
2024-04-08,USD,0.9233200216702516
2024-04-09,EUR,1.0
2024-04-09,JPY,0.006063472537102871
2024-04-09,USD,0.9204999396473209
2024-04-10,EUR,1.0
2024-04-10,JPY,0.00606788745372421
2024-04-10,USD,0.9208699812216736
2024-04-11,EUR,1.0
2024-04-11,JPY,0.0060867233625282935
2024-04-11,USD,0.9309500017978418
2024-04-12,EUR,1.0
2024-04-12,JPY,0.0060857975244688785
2024-04-12,USD,0.932240019959248
2024-04-15,EUR,1.0
2024-04-15,JPY,0.0061270752947958475
2024-04-15,USD,0.9389999837690595
2024-04-16,EUR,1.0
2024-04-16,JPY,0.006103888108548172
2024-04-16,USD,0.94111005466412
2024-04-17,EUR,1.0
2024-04-17,JPY,0.006086575254731849
2024-04-17,USD,0.9414899873489437
2024-04-18,EUR,1.0
2024-04-18,JPY,0.006073046510013771
2024-04-18,USD,0.9372599758216072
2024-04-19,EUR,1.0
2024-04-19,JPY,0.006076847605632471
2024-04-19,USD,0.9394800531751072
2024-04-22,EUR,1.0
2024-04-22,JPY,0.006067593075744553
2024-04-22,USD,0.9382400282033212
2024-04-23,EUR,1.0
2024-04-23,JPY,0.006063362022107549
2024-04-23,USD,0.9386099799860517
2024-04-24,EUR,1.0
2024-04-24,JPY,0.006038173091469809
2024-04-24,USD,0.9342000228076177
2024-04-25,EUR,1.0
2024-04-25,JPY,0.006019889812942139
2024-04-25,USD,0.9345900140033506
2024-04-26,EUR,1.0
2024-04-26,JPY,0.005991324391142721
2024-04-26,USD,0.9319999337825822
2024-04-29,EUR,1.0
2024-04-29,JPY,0.005903187934062573
2024-04-29,USD,0.933980035341256
2024-04-30,EUR,1.0
2024-04-30,JPY,0.0059738585350628745
2024-04-30,USD,0.9332100119902342
2024-05-01,EUR,1.0
2024-05-01,JPY,0.005944773187708644
2024-05-01,USD,0.9375100094962389
2024-05-02,EUR,1.0
2024-05-02,JPY,0.0059923296425010665
2024-05-02,USD,0.9327000298091028
2024-05-03,EUR,1.0
2024-05-03,JPY,0.006089540478309914
2024-05-03,USD,0.9316999481648963
2024-05-06,EUR,1.0
2024-05-06,JPY,0.0060532319756880565
2024-05-06,USD,0.9295300418224959
2024-05-07,EUR,1.0
2024-05-07,JPY,0.0060212670092340305
2024-05-07,USD,0.9287200357821364
2024-05-08,EUR,1.0
2024-05-08,JPY,0.006011168945620274
2024-05-08,USD,0.9301900186800731
2024-05-09,EUR,1.0
2024-05-09,JPY,0.005988060062610752
2024-05-09,USD,0.930499973267258
2024-05-10,EUR,1.0
2024-05-10,JPY,0.005968937770253458
2024-05-10,USD,0.9272000642847488
2024-05-13,EUR,1.0
2024-05-13,JPY,0.005958871818698852
2024-05-13,USD,0.9284700436265173
2024-05-14,EUR,1.0
2024-05-14,JPY,0.005931550042837565
2024-05-14,USD,0.9264799549472685
2024-05-15,EUR,1.0
2024-05-15,JPY,0.005908733793041766
2024-05-15,USD,0.9246799789768498
2024-05-16,EUR,1.0
2024-05-16,JPY,0.005952310130471085
2024-05-16,USD,0.9182900419276081
2024-05-17,EUR,1.0
2024-05-17,JPY,0.005922275912125918
2024-05-17,USD,0.920149977524432
2024-05-20,EUR,1.0
2024-05-20,JPY,0.005905104920674481
2024-05-20,USD,0.9195000334319484
2024-05-21,EUR,1.0
2024-05-21,JPY,0.005888518350629029
2024-05-21,USD,0.9207399982701704
2024-05-22,EUR,1.0
2024-05-22,JPY,0.005895983253449909
2024-05-22,USD,0.9212199855106157
2024-05-23,EUR,1.0
2024-05-23,JPY,0.005895113997900333
2024-05-23,USD,0.9237700477048378
2024-05-24,EUR,1.0
2024-05-24,JPY,0.005892265655084341
2024-05-24,USD,0.9248399314909538
2024-05-27,EUR,1.0
2024-05-27,JPY,0.0058767874339190965
2024-05-27,USD,0.9218600045825913
2024-05-28,EUR,1.0
2024-05-28,JPY,0.0058703704748742395
2024-05-28,USD,0.9206499616149277
2024-05-29,EUR,1.0
2024-05-29,JPY,0.005859809668846898
2024-05-29,USD,0.9214999983522296
2024-05-30,EUR,1.0
2024-05-30,JPY,0.005874888259151992
2024-05-30,USD,0.9257699540117267
2024-05-31,EUR,1.0
2024-05-31,JPY,0.005882491276704182
2024-05-31,USD,0.9228999798776619
2024-06-03,EUR,1.0
2024-06-03,JPY,0.005862351912684447
2024-06-03,USD,0.9213999959139729
2024-06-04,EUR,1.0
2024-06-04,JPY,0.005874474344083064
2024-06-04,USD,0.91681000347768
2024-06-05,EUR,1.0
2024-06-05,JPY,0.005924310818403005
2024-06-05,USD,0.9189600203585064
2024-06-06,EUR,1.0
2024-06-06,JPY,0.005897756501921972
2024-06-06,USD,0.9195799661420025
2024-06-07,EUR,1.0
2024-06-07,JPY,0.005897095786504544
2024-06-07,USD,0.91790007388188
2024-06-10,EUR,1.0
2024-06-10,JPY,0.00591575981849045
2024-06-10,USD,0.9277399578986112
2024-06-11,EUR,1.0
2024-06-11,JPY,0.005916459441025666
2024-06-11,USD,0.9289999975636005
2024-06-12,EUR,1.0
2024-06-12,JPY,0.005926944726736611
2024-06-12,USD,0.9310700691548011
2024-06-13,EUR,1.0
2024-06-13,JPY,0.005899008817819226
2024-06-13,USD,0.9247999636633315
2024-06-14,EUR,1.0
2024-06-14,JPY,0.005926768917056073
2024-06-14,USD,0.9311999875671388
2024-06-17,EUR,1.0
2024-06-17,JPY,0.005931057251499417
2024-06-17,USD,0.9343900338953599
2024-06-18,EUR,1.0
2024-06-18,JPY,0.005904268080582232
2024-06-18,USD,0.9310399977447114
2024-06-19,EUR,1.0
2024-06-19,JPY,0.005899913746530754
2024-06-19,USD,0.9309000000887775
2024-06-20,EUR,1.0
2024-06-20,JPY,0.005890565064965555
2024-06-20,USD,0.9300999807185666
2024-06-21,EUR,1.0
2024-06-21,JPY,0.005877132630784495
2024-06-21,USD,0.9340199686299817
2024-06-24,EUR,1.0
2024-06-24,JPY,0.005853087294560084
2024-06-24,USD,0.9356499512968598
2024-06-25,EUR,1.0
2024-06-25,JPY,0.005835156819839533
2024-06-25,USD,0.931729958733841
2024-06-26,EUR,1.0
2024-06-26,JPY,0.005847611438640366
2024-06-26,USD,0.9337399876222746
2024-06-27,EUR,1.0
2024-06-27,JPY,0.005829713928066867
2024-06-27,USD,0.9363200089294434
2024-06-28,EUR,1.0
2024-06-28,JPY,0.00581175710232261
2024-06-28,USD,0.9338399838448932
2024-07-01,EUR,1.0
2024-07-01,JPY,0.005789382416111331
2024-07-01,USD,0.9315099950729491
2024-07-02,EUR,1.0
2024-07-02,JPY,0.005767045877036508
2024-07-02,USD,0.9313500021205884
2024-07-03,EUR,1.0
2024-07-03,JPY,0.0057608662114947105
2024-07-03,USD,0.9303699405373883
2024-07-04,EUR,1.0
2024-07-04,JPY,0.005734142321979406
2024-07-04,USD,0.9265000110999645
2024-07-05,EUR,1.0
2024-07-05,JPY,0.00573299161894641
2024-07-05,USD,0.9250100373075778
2024-07-08,EUR,1.0
2024-07-08,JPY,0.005750332085714133
2024-07-08,USD,0.9236999628586772
2024-07-09,EUR,1.0
2024-07-09,JPY,0.005740099847397218
2024-07-09,USD,0.9232799818615268
2024-07-10,EUR,1.0
2024-07-10,JPY,0.005732630050471916
2024-07-10,USD,0.9246600015431928
2024-07-11,EUR,1.0
2024-07-11,JPY,0.005711968315031229
2024-07-11,USD,0.9230800380473321
2024-07-12,EUR,1.0
2024-07-12,JPY,0.005813716755712565
2024-07-12,USD,0.9197299908812113
2024-07-15,EUR,1.0
2024-07-15,JPY,0.00580292133028713
2024-07-15,USD,0.918649958407491
2024-07-16,EUR,1.0
2024-07-16,JPY,0.005802618190627199
2024-07-16,USD,0.917299943760948
2024-07-17,EUR,1.0
2024-07-17,JPY,0.005793138733633097
2024-07-17,USD,0.9172200057557179
2024-07-18,EUR,1.0
2024-07-18,JPY,0.005872128348152985
2024-07-18,USD,0.9140599648742235
2024-07-19,EUR,1.0
2024-07-19,JPY,0.005837132287876007
2024-07-19,USD,0.917299943760948
2024-07-22,EUR,1.0
2024-07-22,JPY,0.0058377115130456405
2024-07-22,USD,0.9175000002734363
2024-07-23,EUR,1.0
2024-07-23,JPY,0.005853327244453491
2024-07-23,USD,0.9182900419276081
2024-07-24,EUR,1.0
2024-07-24,JPY,0.0059175797156751754
2024-07-24,USD,0.9216000225000005
2024-07-25,EUR,1.0
2024-07-25,JPY,0.005995419271335536
2024-07-25,USD,0.9225500170518613
2024-07-26,EUR,1.0
2024-07-26,JPY,0.005996605863984396
2024-07-26,USD,0.921550007711984
2024-07-29,EUR,1.0
2024-07-29,JPY,0.005977679292981809
2024-07-29,USD,0.92133998463007
2024-07-30,EUR,1.0
2024-07-30,JPY,0.006009254119304454
2024-07-30,USD,0.9242600230541429
2024-07-31,EUR,1.0
2024-07-31,JPY,0.0060564950031328614
2024-07-31,USD,0.9245500391869267
2024-08-01,EUR,1.0
2024-08-01,JPY,0.006170059245222196
2024-08-01,USD,0.9238800280932566
2024-08-02,EUR,1.0
2024-08-02,JPY,0.006213264109137137
2024-08-02,USD,0.9269900192246978
2024-08-05,EUR,1.0
2024-08-05,JPY,0.006255864634452502
2024-08-05,USD,0.9165200155189637
2024-08-06,EUR,1.0
2024-08-06,JPY,0.006333523363516853
2024-08-06,USD,0.9131600690154413
2024-08-07,EUR,1.0
2024-08-07,JPY,0.006323790908855816
2024-08-07,USD,0.915229968139475
2024-08-08,EUR,1.0
2024-08-08,JPY,0.006261897638956158
2024-08-08,USD,0.9150700281089836
2024-08-09,EUR,1.0
2024-08-09,JPY,0.006203820533362338
2024-08-09,USD,0.9161099383297823
2024-08-12,EUR,1.0
2024-08-12,JPY,0.006231616725904237
2024-08-12,USD,0.9162700419544366
2024-08-13,EUR,1.0
2024-08-13,JPY,0.006222194709805292
2024-08-13,USD,0.914390058941619
2024-08-14,EUR,1.0
2024-08-14,JPY,0.006187620792958862
2024-08-14,USD,0.9093400163751725
2024-08-15,EUR,1.0
2024-08-15,JPY,0.006167433549234915
2024-08-15,USD,0.9080000064945222
2024-08-16,EUR,1.0
2024-08-16,JPY,0.0061077654903607635
2024-08-16,USD,0.9113500376714022
2024-08-19,EUR,1.0
2024-08-19,JPY,0.0061305686903205935
2024-08-19,USD,0.9070300002108465
2024-08-20,EUR,1.0
2024-08-20,JPY,0.0061493053131589275
2024-08-20,USD,0.9019999873118403
2024-08-21,EUR,1.0
2024-08-21,JPY,0.006183029990374867
2024-08-21,USD,0.8986399468139695
2024-08-22,EUR,1.0
2024-08-22,JPY,0.0061774151830790705
2024-08-22,USD,0.896429981635631
2024-08-23,EUR,1.0
2024-08-23,JPY,0.006152937333756573
2024-08-23,USD,0.8995099913111574
2024-08-26,EUR,1.0
2024-08-26,JPY,0.006207401428281999
2024-08-26,USD,0.8938200044325485
2024-08-27,EUR,1.0
2024-08-27,JPY,0.0061988591284292075
2024-08-27,USD,0.8956800556929966
2024-08-28,EUR,1.0
2024-08-28,JPY,0.006213920391540701
2024-08-28,USD,0.8946199569828622
2024-08-29,EUR,1.0
2024-08-29,JPY,0.006224286093778952
2024-08-29,USD,0.8988800068236207
2024-08-30,EUR,1.0
2024-08-30,JPY,0.006229093505122588
2024-08-30,USD,0.9024900486381919
2024-09-02,EUR,1.0
2024-09-02,JPY,0.006185363069184403
2024-09-02,USD,0.9054000044252157
2024-09-03,EUR,1.0
2024-09-03,JPY,0.00615862172271129
2024-09-03,USD,0.9035500112827853
2024-09-04,EUR,1.0
2024-09-04,JPY,0.006227697135654631
2024-09-04,USD,0.9050700207790655
2024-09-05,EUR,1.0
2024-09-05,JPY,0.006297903239120726
2024-09-05,USD,0.9024900486381919
2024-09-06,EUR,1.0
2024-09-06,JPY,0.006276675583908204
2024-09-06,USD,0.8999999570846579
2024-09-09,EUR,1.0
2024-09-09,JPY,0.006330195377748054
2024-09-09,USD,0.901939955022392
2024-09-10,EUR,1.0
2024-09-10,JPY,0.006329874999070358
2024-09-10,USD,0.9060000222487455
2024-09-11,EUR,1.0
2024-09-11,JPY,0.006380277217281657
2024-09-11,USD,0.9073600408260791
2024-09-12,EUR,1.0
2024-09-12,JPY,0.0063688993706902345
2024-09-12,USD,0.9081900287789194
2024-09-13,EUR,1.0
2024-09-13,JPY,0.006379585326953748
2024-09-13,USD,0.9027000159370747
2024-09-16,EUR,1.0
2024-09-16,JPY,0.006405534156316497
2024-09-16,USD,0.9018399835986247
2024-09-17,EUR,1.0
2024-09-17,JPY,0.006382150545948689
2024-09-17,USD,0.898510003928822
2024-09-18,EUR,1.0
2024-09-18,JPY,0.0063306362571504135
2024-09-18,USD,0.8990300010760142
2024-09-19,EUR,1.0
2024-09-19,JPY,0.006305806401082425
2024-09-19,USD,0.8996999501489953
2024-09-20,EUR,1.0
2024-09-20,JPY,0.006272974712453562
2024-09-20,USD,0.8958999740583773
2024-09-23,EUR,1.0
2024-09-23,JPY,0.006222349491414836
2024-09-23,USD,0.8959900196424203
2024-09-24,EUR,1.0
2024-09-24,JPY,0.006266095856848164
2024-09-24,USD,0.8999500385841168
2024-09-25,EUR,1.0
2024-09-25,JPY,0.006250507872839705
2024-09-25,USD,0.8935599851339779
2024-09-26,EUR,1.0
2024-09-26,JPY,0.006209637616062359
2024-09-26,USD,0.8983900085880631
2024-09-27,EUR,1.0
2024-09-27,JPY,0.006168041870704154
2024-09-27,USD,0.8946800684037219
2024-09-30,EUR,1.0
2024-09-30,JPY,0.00627037889885847
2024-09-30,USD,0.8952699702879
2024-10-01,EUR,1.0
2024-10-01,JPY,0.006248750340512843
2024-10-01,USD,0.8979399509251654
2024-10-02,EUR,1.0
2024-10-02,JPY,0.006288358907777613
2024-10-02,USD,0.9038400288932016
2024-10-03,EUR,1.0
2024-10-03,JPY,0.006175965640159911
2024-10-03,USD,0.9051000004747438
2024-10-04,EUR,1.0
2024-10-04,JPY,0.006171277625662707
2024-10-04,USD,0.9061600373499268
2024-10-07,EUR,1.0
2024-10-07,JPY,0.006124411071188803
2024-10-07,USD,0.9111999627204147
2024-10-08,EUR,1.0
2024-10-08,JPY,0.006151044868576041
2024-10-08,USD,0.9111000061799992
2024-10-09,EUR,1.0
2024-10-09,JPY,0.006149796952352211
2024-10-09,USD,0.9111000061799992
2024-10-10,EUR,1.0
2024-10-10,JPY,0.006127413283722628
2024-10-10,USD,0.9137999831588891
2024-10-11,EUR,1.0
2024-10-11,JPY,0.0061507423668983145
2024-10-11,USD,0.914590044665349
2024-10-14,EUR,1.0
2024-10-14,JPY,0.006130456289442549
2024-10-14,USD,0.9152999719690605
2024-10-15,EUR,1.0
2024-10-15,JPY,0.006124711560720166
2024-10-15,USD,0.91666002824743
2024-10-16,EUR,1.0
2024-10-16,JPY,0.006161998813409042
2024-10-16,USD,0.9187699932718228
2024-10-17,EUR,1.0
2024-10-17,JPY,0.006156839125991141
2024-10-17,USD,0.9205999488592653
2024-10-18,EUR,1.0
2024-10-18,JPY,0.006152142552923249
2024-10-18,USD,0.9234000100611164
2024-10-21,EUR,1.0
2024-10-21,JPY,0.0061506286478180405
2024-10-21,USD,0.9200800372129386
2024-10-22,EUR,1.0
2024-10-22,JPY,0.006140243130617051
2024-10-22,USD,0.9243999659711469
2024-10-23,EUR,1.0
2024-10-23,JPY,0.006128202260597462
2024-10-23,USD,0.9261599925894906
2024-10-24,EUR,1.0
2024-10-24,JPY,0.00607216139704186
2024-10-24,USD,0.9276000276888665
2024-10-25,EUR,1.0
2024-10-25,JPY,0.006086834730771617
2024-10-25,USD,0.9238599834624749
2024-10-28,EUR,1.0
2024-10-28,JPY,0.006056055103300206
2024-10-28,USD,0.9262200198303598
2024-10-29,EUR,1.0
2024-10-29,JPY,0.006035585604958876
2024-10-29,USD,0.9244900244308649
2024-10-30,EUR,1.0
2024-10-30,JPY,0.006029617219223637
2024-10-30,USD,0.924160031587501
2024-10-31,EUR,1.0
2024-10-31,JPY,0.006010590621053704
2024-10-31,USD,0.9208799892066812
2024-11-01,EUR,1.0
2024-11-01,JPY,0.006045547317320665
2024-11-01,USD,0.9186000621116108
2024-11-04,EUR,1.0
2024-11-04,JPY,0.00603886635617222
2024-11-04,USD,0.9195799661420025
2024-11-05,EUR,1.0
2024-11-05,JPY,0.006039559223501568
2024-11-05,USD,0.9196199881164066
2024-11-06,EUR,1.0
2024-11-06,JPY,0.0060394495784844605
2024-11-06,USD,0.9145399901815091
2024-11-07,EUR,1.0
2024-11-07,JPY,0.006038319409369512
2024-11-07,USD,0.9316999481648963
2024-11-08,EUR,1.0
2024-11-08,JPY,0.0060477041083987475
2024-11-08,USD,0.9263399953642186
2024-11-11,EUR,1.0
2024-11-11,JPY,0.0061039625834246715
2024-11-11,USD,0.9332799899602906
2024-11-12,EUR,1.0
2024-11-12,JPY,0.006111871799907822
2024-11-12,USD,0.9377000069305182
2024-11-13,EUR,1.0
2024-11-13,JPY,0.006090393875704518
2024-11-13,USD,0.9419099916853386
2024-11-14,EUR,1.0
2024-11-14,JPY,0.006090468021650826
2024-11-14,USD,0.9465999686295042
2024-11-15,EUR,1.0
2024-11-15,JPY,0.006069434531077929
2024-11-15,USD,0.9496600071887267
2024-11-18,EUR,1.0
2024-11-18,JPY,0.006138207833632988
2024-11-18,USD,0.9493299605968349
2024-11-19,EUR,1.0
2024-11-19,JPY,0.00610470800081339
2024-11-19,USD,0.943849949086654
2024-11-20,EUR,1.0
2024-11-20,JPY,0.00609354808776063
2024-11-20,USD,0.9427199770562994
2024-11-21,EUR,1.0
2024-11-21,JPY,0.006106497517977484
2024-11-21,USD,0.9482099877435674
2024-11-22,EUR,1.0
2024-11-22,JPY,0.006194174946312771
2024-11-22,USD,0.9551699323185673
2024-11-25,EUR,1.0
2024-11-25,JPY,0.006190685312151345
2024-11-25,USD,0.9542099985724287
2024-11-26,EUR,1.0
2024-11-26,JPY,0.006202704332144519
2024-11-26,USD,0.9574600339629421
2024-11-27,EUR,1.0
2024-11-27,JPY,0.006230296814663785
2024-11-27,USD,0.9531799621732701
2024-11-28,EUR,1.0
2024-11-28,JPY,0.006255747592191999
2024-11-28,USD,0.9467499643922312
2024-11-29,EUR,1.0
2024-11-29,JPY,0.0062635446429040766
2024-11-29,USD,0.9466999605231707
2024-12-02,EUR,1.0
2024-12-02,JPY,0.006327071846673547
2024-12-02,USD,0.9483099984738607
2024-12-03,EUR,1.0
2024-12-03,JPY,0.006369954219841956
2024-12-03,USD,0.9522699628167121
2024-12-04,EUR,1.0
2024-12-04,JPY,0.0063582898668442
2024-12-04,USD,0.951400003629303
2024-12-05,EUR,1.0
2024-12-05,JPY,0.006317997452401723
2024-12-05,USD,0.9511000180160752
2024-12-06,EUR,1.0
2024-12-06,JPY,0.006289763902555878
2024-12-06,USD,0.9446799779410464
2024-12-09,EUR,1.0
2024-12-09,JPY,0.006307158503639733
2024-12-09,USD,0.946480027593512
2024-12-10,EUR,1.0
2024-12-10,JPY,0.006257822158339439
2024-12-10,USD,0.9473999607198589
2024-12-11,EUR,1.0
2024-12-11,JPY,0.006255004237227068
2024-12-11,USD,0.9494000131738378
2024-12-12,EUR,1.0
2024-12-12,JPY,0.006253126634878795
2024-12-12,USD,0.9517599986838798
2024-12-13,EUR,1.0
2024-12-13,JPY,0.0062572742627394476
2024-12-13,USD,0.9547399779770153
2024-12-16,EUR,1.0
2024-12-16,JPY,0.006200781134168815
2024-12-16,USD,0.9514700382953678
2024-12-17,EUR,1.0
2024-12-17,JPY,0.0061710109003992285
2024-12-17,USD,0.9508100284825626
2024-12-18,EUR,1.0
2024-12-18,JPY,0.0062047826323650196
2024-12-18,USD,0.9528300397313141
2024-12-19,EUR,1.0
2024-12-19,JPY,0.006247071804245199
2024-12-19,USD,0.9661600145857935
2024-12-20,EUR,1.0
2024-12-20,JPY,0.006120250749482306
2024-12-20,USD,0.96479001696426
2024-12-23,EUR,1.0
2024-12-23,JPY,0.0061235486869119895
2024-12-23,USD,0.9584900374193075
2024-12-24,EUR,1.0
2024-12-24,JPY,0.006118602826903553
2024-12-24,USD,0.9610000641536756
2024-12-25,EUR,1.0
2024-12-25,JPY,0.00612107504369261
2024-12-25,USD,0.9613000491845585
2024-12-26,EUR,1.0
2024-12-26,JPY,0.0061196512463644265
2024-12-26,USD,0.9615799396958381
2024-12-27,EUR,1.0
2024-12-27,JPY,0.006080690698768191
2024-12-27,USD,0.9594000090123082
2024-12-30,EUR,1.0
2024-12-30,JPY,0.006072604202620905
2024-12-30,USD,0.9588299921497769
2024-12-31,EUR,1.0
2024-12-31,JPY,0.0061204753790859165
2024-12-31,USD,0.9609700098965406
2025-01-02,EUR,1.0
2025-01-02,JPY,0.006125349268563049
2025-01-02,USD,0.9660099242610064
2025-01-03,EUR,1.0
2025-01-03,JPY,0.006189650997223648
2025-01-03,USD,0.9738800117720882
2025-01-06,EUR,1.0
2025-01-06,JPY,0.006162112953328219
2025-01-06,USD,0.9703700002035918
2025-01-07,EUR,1.0
2025-01-07,JPY,0.006105304010807252
2025-01-07,USD,0.9628000253881652
2025-01-08,EUR,1.0
2025-01-08,JPY,0.006109892290027458
2025-01-08,USD,0.9665999843981697
2025-01-09,EUR,1.0
2025-01-09,JPY,0.006128877951292366
2025-01-09,USD,0.9694899763643271
2025-01-10,EUR,1.0
2025-01-10,JPY,0.006144468707753614
2025-01-10,USD,0.9710999468179565
2025-01-13,EUR,1.0
2025-01-13,JPY,0.006182877158714351
2025-01-13,USD,0.9761400624554031
2025-01-14,EUR,1.0
